cod_condicao_pagamento;cod_pessoa_cliente;cod_pessoa_representante;dta_emissao;seq_pre_venda;val_total_pre_venda
2;1;685;02/08/2017 00:00;51811;158,76
2;1;685;02/08/2017 00:00;51812;129
2;1;685;02/08/2017 00:00;51819;35,5
2;1;685;02/08/2017 00:00;51820;103,1
2;1;685;02/08/2017 00:00;51822;62,28
2;1;685;02/08/2017 00:00;51824;73
2;1;685;02/08/2017 00:00;51825;28
2;1;685;02/08/2017 00:00;51826;23,88
2;1;685;02/08/2017 00:00;51828;155,4
2;1;685;02/08/2017 00:00;51829;56
2;1;685;02/08/2017 00:00;51831;47
2;1;685;02/08/2017 00:00;51832;290
2;1;685;02/08/2017 00:00;51833;688,86
2;1;685;02/08/2017 00:00;51834;29
2;1;685;02/08/2017 00:00;51835;68
2;1;685;02/08/2017 00:00;51839;187,5
2;1;685;02/08/2017 00:00;51840;63
2;1;685;02/08/2017 00:00;51841;47,76
2;1;685;02/08/2017 00:00;51843;149,04
2;1;685;02/08/2017 00:00;51844;179
2;1;685;02/08/2017 00:00;51846;41
2;1;685;02/08/2017 00:00;51847;222
2;1;685;02/08/2017 00:00;51848;182,85
2;1;685;02/08/2017 00:00;51850;22,8
2;1;685;02/08/2017 00:00;51851;180
2;1;685;03/08/2017 00:00;51857;38,87
2;1;685;03/08/2017 00:00;51858;20
2;1;685;03/08/2017 00:00;51859;111
2;1;685;03/08/2017 00:00;51860;1066
2;1;685;03/08/2017 00:00;51861;111
2;1;685;03/08/2017 00:00;51862;16
2;1;685;03/08/2017 00:00;51863;37,7
2;1;685;03/08/2017 00:00;51869;10
2;1;685;03/08/2017 00:00;51870;444
2;1;685;03/08/2017 00:00;51874;248,8
2;1;685;03/08/2017 00:00;51875;222
2;1;685;03/08/2017 00:00;51929;109
2;1;685;03/08/2017 00:00;51930;132
2;1;685;03/08/2017 00:00;51940;192,54
2;1;685;03/08/2017 00:00;51946;11
2;1;685;03/08/2017 00:00;51947;93,6
2;1;685;03/08/2017 00:00;51950;29
2;1;685;03/08/2017 00:00;51953;29
2;1;685;03/08/2017 00:00;51957;205,68
2;1;685;03/08/2017 00:00;51962;6
2;1;685;03/08/2017 00:00;51970;165,7
2;1;685;03/08/2017 00:00;51972;34
2;1;685;03/08/2017 00:00;51975;35,4
2;1;685;03/08/2017 00:00;51978;222
2;1;685;03/08/2017 00:00;51979;111
2;1;685;03/08/2017 00:00;51981;336,6
2;1;685;03/08/2017 00:00;51982;197,64
2;1;685;03/08/2017 00:00;51983;93,6
2;1;685;03/08/2017 00:00;51984;54,4
2;1;685;03/08/2017 00:00;51985;269
2;1;685;03/08/2017 00:00;51986;48
2;1;685;03/08/2017 00:00;51987;23,8
2;1;685;03/08/2017 00:00;51988;22,68
2;1;685;03/08/2017 00:00;51989;333
2;1;685;03/08/2017 00:00;51990;83,28
2;1;685;03/08/2017 00:00;51991;21,5
2;1;685;03/08/2017 00:00;51992;21
2;1;685;03/08/2017 00:00;52023;29
2;1;685;03/08/2017 00:00;52042;635,56
2;1;685;03/08/2017 00:00;52044;155,7
2;1;685;03/08/2017 00:00;52046;139,2
2;1;685;04/08/2017 00:00;52061;121,68
2;1;685;04/08/2017 00:00;52066;28,3
2;1;685;04/08/2017 00:00;52068;59,4
2;1;685;04/08/2017 00:00;52069;152,2
2;1;685;04/08/2017 00:00;52074;15,48
2;1;685;04/08/2017 00:00;52080;300,32
2;1;685;04/08/2017 00:00;52083;351,4
2;1;685;04/08/2017 00:00;52085;134
2;1;685;04/08/2017 00:00;52090;32,4
2;1;685;04/08/2017 00:00;52097;67
2;1;685;04/08/2017 00:00;52099;30
2;1;685;04/08/2017 00:00;52103;43,2
2;1;685;04/08/2017 00:00;52105;68
2;1;685;04/08/2017 00:00;52116;150,45
2;1;685;04/08/2017 00:00;52141;28,5
2;1;685;04/08/2017 00:00;52160;245
2;1;685;04/08/2017 00:00;52183;130
2;1;685;04/08/2017 00:00;52185;290
2;1;685;04/08/2017 00:00;52186;115,2
2;1;685;04/08/2017 00:00;52187;72
2;1;685;04/08/2017 00:00;52188;161,88
2;1;685;04/08/2017 00:00;52189;19,17
2;1;685;04/08/2017 00:00;52191;81,06
2;1;685;04/08/2017 00:00;52192;126,96
2;1;685;04/08/2017 00:00;52193;137,02
2;1;685;04/08/2017 00:00;52350;112
2;1;685;05/08/2017 00:00;52184;73
2;1;685;07/08/2017 00:00;52269;10
2;1;685;07/08/2017 00:00;52275;80,5
2;1;685;07/08/2017 00:00;52281;291
2;1;685;07/08/2017 00:00;52282;38
2;1;685;07/08/2017 00:00;52284;12
2;1;685;07/08/2017 00:00;52287;95,28
2;1;685;07/08/2017 00:00;52289;155,48
2;1;685;07/08/2017 00:00;52290;177
2;1;685;07/08/2017 00:00;52292;62,3
2;1;685;07/08/2017 00:00;52296;74
2;1;685;07/08/2017 00:00;52300;53,26
2;1;685;07/08/2017 00:00;52305;83,36
2;1;685;07/08/2017 00:00;52315;256,4
2;1;685;07/08/2017 00:00;52316;23
2;1;685;07/08/2017 00:00;52317;144,31
2;1;685;07/08/2017 00:00;52320;22
2;1;685;07/08/2017 00:00;52321;68
2;1;685;07/08/2017 00:00;52324;101,68
2;1;685;07/08/2017 00:00;52326;44,9
2;1;685;07/08/2017 00:00;52327;90,76
2;1;685;07/08/2017 00:00;52328;899
2;1;685;07/08/2017 00:00;52329;125,4
2;1;685;07/08/2017 00:00;52330;98,22
2;1;685;07/08/2017 00:00;52331;124,56
2;1;685;07/08/2017 00:00;52332;149,04
2;1;685;07/08/2017 00:00;52333;37,56
2;1;685;07/08/2017 00:00;52334;133,87
2;1;685;07/08/2017 00:00;52335;54,64
2;1;685;07/08/2017 00:00;52336;16,5
2;1;685;08/08/2017 00:00;52343;222
2;1;685;08/08/2017 00:00;52345;203,22
2;1;685;08/08/2017 00:00;52455;127,9
2;1;685;08/08/2017 00:00;52456;17
2;1;685;08/08/2017 00:00;52459;69,5
2;1;685;08/08/2017 00:00;52461;48
2;1;685;08/08/2017 00:00;52464;66
2;1;685;08/08/2017 00:00;52467;65,02
2;1;685;08/08/2017 00:00;52471;101,64
2;1;685;08/08/2017 00:00;52473;28,38
2;1;685;08/08/2017 00:00;52478;256,16
2;1;685;08/08/2017 00:00;52482;12,5
2;1;685;08/08/2017 00:00;52489;25
2;1;685;08/08/2017 00:00;52491;21
2;1;685;08/08/2017 00:00;52492;67,9
2;1;685;08/08/2017 00:00;52494;29
2;1;685;08/08/2017 00:00;52496;222
2;1;685;08/08/2017 00:00;52498;222
2;1;685;08/08/2017 00:00;52499;63,8
2;1;685;08/08/2017 00:00;52501;109,42
2;1;685;08/08/2017 00:00;52503;171,19
2;1;685;08/08/2017 00:00;52504;269,6
2;1;685;08/08/2017 00:00;52505;251,9
2;1;685;08/08/2017 00:00;52506;162,04
2;1;685;08/08/2017 00:00;52507;58
2;1;685;08/08/2017 00:00;52508;107,52
2;1;685;08/08/2017 00:00;52509;61,96
2;1;685;08/08/2017 00:00;52510;111
2;1;685;09/08/2017 00:00;52569;178
2;1;685;09/08/2017 00:00;52570;67
2;1;685;09/08/2017 00:00;52572;402
2;1;685;09/08/2017 00:00;52573;333
2;1;685;09/08/2017 00:00;52574;53,7
2;1;685;09/08/2017 00:00;52575;122,8
2;1;685;09/08/2017 00:00;52577;38,87
2;1;685;09/08/2017 00:00;52596;311,8
2;1;685;09/08/2017 00:00;52598;92,5
2;1;685;09/08/2017 00:00;52610;558,5
2;1;685;09/08/2017 00:00;52614;201,4
2;1;685;09/08/2017 00:00;52617;143,4
2;1;685;09/08/2017 00:00;52621;16,8
2;1;685;09/08/2017 00:00;52628;42,9
2;1;685;09/08/2017 00:00;52633;37,4
2;1;685;09/08/2017 00:00;52634;73
2;1;685;09/08/2017 00:00;52636;77,74
2;1;685;09/08/2017 00:00;52638;15,48
2;1;685;09/08/2017 00:00;52646;222
2;1;685;09/08/2017 00:00;52648;199,52
2;1;685;09/08/2017 00:00;52649;306,02
2;1;685;09/08/2017 00:00;52657;309,52
2;1;685;09/08/2017 00:00;52665;29,9
2;1;685;09/08/2017 00:00;52669;42,84
2;1;685;09/08/2017 00:00;52672;100,9
2;1;685;09/08/2017 00:00;52674;102,54
2;1;685;09/08/2017 00:00;52675;53,88
2;1;685;09/08/2017 00:00;52676;128,52
2;1;685;09/08/2017 00:00;52677;111
2;1;685;09/08/2017 00:00;52678;16,8
2;1;685;09/08/2017 00:00;52680;261
2;1;685;09/08/2017 00:00;52681;222
2;1;685;09/08/2017 00:00;52682;77,74
2;1;685;09/08/2017 00:00;52683;50
2;1;685;09/08/2017 00:00;52684;400
2;1;685;09/08/2017 00:00;52685;150,6
2;1;685;09/08/2017 00:00;52686;58,3
2;1;685;09/08/2017 00:00;52687;488,36
2;1;685;09/08/2017 00:00;52688;238,8
2;1;685;09/08/2017 00:00;52689;29,9
2;1;685;09/08/2017 00:00;52690;473
2;1;685;09/08/2017 00:00;52691;37
2;1;685;09/08/2017 00:00;52692;57,5
2;1;685;10/08/2017 00:00;52892;95,2
2;1;685;10/08/2017 00:00;52899;146,76
2;1;685;10/08/2017 00:00;52900;194,7
2;1;685;10/08/2017 00:00;52903;649,26
2;1;685;10/08/2017 00:00;52947;215,46
2;1;685;10/08/2017 00:00;52956;116,96
2;1;685;10/08/2017 00:00;52964;29
2;1;685;10/08/2017 00:00;52965;29
2;1;685;10/08/2017 00:00;52971;379,48
2;1;685;10/08/2017 00:00;52972;29,9
2;1;685;10/08/2017 00:00;52981;33,36
2;1;685;10/08/2017 00:00;52984;83
2;1;685;10/08/2017 00:00;52988;58
2;1;685;10/08/2017 00:00;52990;236,67
2;1;685;10/08/2017 00:00;52994;289
2;1;685;10/08/2017 00:00;52996;111
2;1;685;10/08/2017 00:00;53008;284,8
2;1;685;10/08/2017 00:00;53009;271,12
2;1;685;10/08/2017 00:00;53016;81,12
2;1;685;10/08/2017 00:00;53018;58
2;1;685;10/08/2017 00:00;53028;157,32
2;1;685;11/08/2017 00:00;52907;215,46
2;1;685;11/08/2017 00:00;52952;333
2;1;685;11/08/2017 00:00;53041;166,87
2;1;685;11/08/2017 00:00;53042;89,9
2;1;685;11/08/2017 00:00;53053;475,8
2;1;1568;12/04/2017 00:00;40576;3684
2;1;3070;19/04/2017 00:00;41078;54978
2;1;3070;19/04/2017 00:00;41085;41441,4
2;1;3070;11/05/2017 00:00;42717;82368
2;1;3070;31/05/2017 00:00;44174;51823,2
2;1;3070;31/05/2017 00:00;44175;133943,04
2;13;13;26/07/2017 00:00;50768;336
2;14;14;26/06/2017 00:00;46982;1,69
2;14;2182;10/02/2017 00:00;36188;19261,44
2;14;2182;26/06/2017 00:00;46981;1,69
2;14;2182;30/06/2017 00:00;47702;1,69
2;14;3421;20/06/2017 00:00;46308;1,89
2;14;3455;28/06/2017 00:00;47276;1,69
2;24;22;04/08/2017 00:00;52171;84668,88
2;24;3070;28/04/2017 00:00;41771;81674,4
2;26;22;14/08/2017 00:00;53143;46332
2;30;22;22/04/2017 00:00;41286;72888,72
2;30;22;22/05/2017 00:00;43432;82348,8
2;30;22;07/06/2017 00:00;44724;14112
2;30;3070;19/04/2017 00:00;41096;75980,16
2;30;3070;24/04/2017 00:00;41333;74466
2;32;22;21/03/2017 00:00;39003;47334,72
2;32;22;21/03/2017 00:00;39010;33048
2;32;22;11/04/2017 00:00;40467;45984
2;32;22;24/04/2017 00:00;41362;41903,28
2;33;22;02/01/2017 00:00;33033;43776
2;33;22;13/02/2017 00:00;36250;57935,68
2;33;22;24/02/2017 00:00;37279;73961,52
2;33;22;20/03/2017 00:00;38909;76606,75
2;33;22;20/04/2017 00:00;41166;12900
2;33;22;22/04/2017 00:00;41283;42240
2;33;22;24/04/2017 00:00;41354;42240
2;33;22;25/04/2017 00:00;41480;49545
2;33;22;03/05/2017 00:00;41961;64594,56
2;33;22;03/05/2017 00:00;41966;54600
2;33;22;08/05/2017 00:00;42400;51753
2;33;22;11/05/2017 00:00;42730;77228
2;33;22;12/05/2017 00:00;42836;74466
2;33;22;12/05/2017 00:00;42838;67422
2;33;22;15/05/2017 00:00;42942;43790
2;33;22;17/05/2017 00:00;43107;66936,24
2;33;22;17/05/2017 00:00;43109;28842
2;33;22;18/05/2017 00:00;43213;66255,44
2;33;22;22/05/2017 00:00;43437;78560,8
2;33;22;23/05/2017 00:00;43526;49328,4
2;33;22;27/05/2017 00:00;43903;46840
2;33;22;29/05/2017 00:00;43936;42000
2;33;22;29/05/2017 00:00;43948;46840
2;33;22;30/05/2017 00:00;44035;56227,6
2;33;22;30/05/2017 00:00;44085;66984
2;33;22;31/05/2017 00:00;44150;42000
2;33;22;07/06/2017 00:00;44717;116756,64
2;33;22;07/06/2017 00:00;44720;47250
2;33;22;12/06/2017 00:00;45229;79623,84
2;33;22;12/06/2017 00:00;45230;46575
2;33;22;14/06/2017 00:00;45626;114285,6
2;33;22;16/06/2017 00:00;45813;59738,72
2;33;22;19/06/2017 00:00;46083;87215,04
2;33;22;19/06/2017 00:00;46194;54649,48
2;33;22;22/06/2017 00:00;46592;48780
2;33;22;26/06/2017 00:00;46979;65563,28
2;33;22;04/07/2017 00:00;47999;138156,4
2;33;22;08/07/2017 00:00;48544;59976
2;33;22;15/07/2017 00:00;49486;56092
2;33;22;18/07/2017 00:00;49756;50776
2;33;22;20/07/2017 00:00;50088;81122,4
2;33;22;26/07/2017 00:00;50692;67708,8
2;33;22;29/07/2017 00:00;51273;56926,08
2;33;22;02/08/2017 00:00;51626;84420
2;33;22;02/08/2017 00:00;51935;4221
2;33;22;07/08/2017 00:00;52340;66214,1
2;33;22;08/08/2017 00:00;52344;114285,6
2;33;22;14/08/2017 00:00;53096;44748
2;33;22;16/08/2017 00:00;53282;82045,68
2;33;22;18/08/2017 00:00;53505;129324
2;33;3070;18/04/2017 00:00;40909;75604,32
2;37;22;15/05/2017 00:00;42937;105664,32
2;37;22;07/07/2017 00:00;48369;107315,04
2;37;22;13/07/2017 00:00;49138;107315,04
2;37;22;26/07/2017 00:00;50691;104016,96
2;37;22;09/08/2017 00:00;52699;117376,56
2;37;3070;03/05/2017 00:00;41990;106590,72
2;39;19;20/03/2017 00:00;38872;26940
2;39;22;16/02/2017 00:00;36543;46786,4
2;39;22;20/03/2017 00:00;38892;29988
2;39;22;21/03/2017 00:00;39004;69073,4
2;39;22;22/04/2017 00:00;41278;56812,32
2;39;22;25/04/2017 00:00;41481;48340,46
2;39;22;05/05/2017 00:00;42266;59550
2;39;22;08/05/2017 00:00;42402;71100
2;39;22;17/05/2017 00:00;43110;33254,4
2;39;22;18/05/2017 00:00;43214;68099,76
2;39;22;23/05/2017 00:00;43517;73833,6
2;39;22;27/05/2017 00:00;43907;50409
2;39;22;07/06/2017 00:00;44716;22567,2
2;39;22;08/06/2017 00:00;44833;67824
2;39;22;08/06/2017 00:00;44835;42240
2;39;22;12/06/2017 00:00;45233;64526
2;39;22;13/06/2017 00:00;45376;103117,8
2;39;22;16/06/2017 00:00;45804;102528
2;39;22;19/06/2017 00:00;46082;61236
2;39;22;20/06/2017 00:00;46371;27720
2;39;22;22/06/2017 00:00;46725;32292
2;39;22;26/06/2017 00:00;46983;74088
2;39;22;28/06/2017 00:00;47250;34212
2;39;22;29/06/2017 00:00;47527;70992
2;39;22;05/07/2017 00:00;48041;40392
2;39;22;12/07/2017 00:00;48839;38016
2;39;22;15/07/2017 00:00;49484;67248
2;39;22;25/07/2017 00:00;50545;47136,6
2;39;22;25/07/2017 00:00;50547;64746
2;39;22;26/07/2017 00:00;50924;64456
2;39;22;31/07/2017 00:00;51529;13464
2;39;22;02/08/2017 00:00;51631;74844
2;39;3070;10/04/2017 00:00;40307;68072,83
2;39;3070;18/04/2017 00:00;40897;27047,66
2;40;22;21/03/2017 00:00;39005;125920,8
2;40;22;10/04/2017 00:00;40318;57171,84
2;40;22;22/04/2017 00:00;41285;90816
2;40;22;24/04/2017 00:00;41325;62930,64
2;40;22;25/04/2017 00:00;41477;81998,76
2;40;22;09/05/2017 00:00;42506;101479,56
2;40;22;12/05/2017 00:00;42844;126846,72
2;40;22;15/05/2017 00:00;42941;37628,4
2;40;22;15/05/2017 00:00;42978;134719,2
2;40;22;17/05/2017 00:00;43104;79833,6
2;40;22;19/05/2017 00:00;43303;63366,48
2;40;22;25/05/2017 00:00;43756;57903,12
2;40;22;27/05/2017 00:00;43906;67340,52
2;40;22;29/05/2017 00:00;43935;57903,12
2;40;22;08/06/2017 00:00;44832;38795,78
2;40;22;26/06/2017 00:00;47059;35473,2
2;40;22;28/06/2017 00:00;47249;34749
2;40;22;30/06/2017 00:00;47645;107490,24
2;40;22;30/06/2017 00:00;47646;167207,04
2;40;22;30/06/2017 00:00;47647;104401,44
2;40;22;03/07/2017 00:00;47745;17400,24
2;40;22;13/07/2017 00:00;49052;30898,92
2;40;22;13/07/2017 00:00;49128;138927,36
2;40;22;28/07/2017 00:00;51132;4308
2;40;22;10/08/2017 00:00;52844;16784,4
2;40;3070;10/04/2017 00:00;40308;79955,04
2;40;3070;19/04/2017 00:00;41067;52968,6
2;40;3070;28/04/2017 00:00;41719;47101,44
2;44;22;11/05/2017 00:00;42641;22561,8
2;44;22;13/06/2017 00:00;45502;15421,5
2;44;22;09/08/2017 00:00;52696;15421,5
2;47;19;22/03/2017 00:00;39040;6295
2;47;19;12/04/2017 00:00;40528;10411,2
2;47;19;19/04/2017 00:00;41047;1242
2;47;19;26/04/2017 00:00;41527;4200
2;47;19;03/05/2017 00:00;41994;5835,82
2;47;19;17/05/2017 00:00;43147;6700
2;47;19;24/05/2017 00:00;43595;4158
2;47;19;31/05/2017 00:00;44128;3195,09
2;47;19;21/06/2017 00:00;46560;8158,5
2;47;19;28/06/2017 00:00;47264;4122,8
2;47;19;12/07/2017 00:00;48846;2565,1
2;47;19;02/08/2017 00:00;51720;4642
2;47;19;16/08/2017 00:00;53195;4420
2;49;49;04/05/2017 00:00;42174;3416,4
2;49;49;08/08/2017 00:00;52402;13659,36
2;52;18;06/01/2017 00:00;33406;5250
2;52;18;24/01/2017 00:00;34612;4549,9
2;52;18;03/02/2017 00:00;35572;6156
2;52;18;01/03/2017 00:00;37380;5364
2;52;18;14/03/2017 00:00;38443;9523,82
2;52;18;31/03/2017 00:00;39726;2395,29
2;52;18;01/04/2017 00:00;39758;6120
2;52;18;12/04/2017 00:00;40486;274,5
2;52;18;20/04/2017 00:00;41201;5291,84
2;52;18;02/05/2017 00:00;41902;176,69
2;52;18;18/05/2017 00:00;43207;8490
2;52;18;24/05/2017 00:00;43599;1537,83
2;52;18;07/06/2017 00:00;44707;712,98
2;52;18;16/06/2017 00:00;45986;743,97
2;52;18;17/06/2017 00:00;46059;812,4
2;52;18;27/06/2017 00:00;47211;1548,07
2;52;18;05/07/2017 00:00;48127;730,8
2;52;18;14/07/2017 00:00;49243;202,79
2;52;18;19/07/2017 00:00;49825;1014
2;52;18;21/07/2017 00:00;50300;2382,08
2;52;18;25/07/2017 00:00;50631;5100
2;52;18;26/07/2017 00:00;50853;4644,26
2;52;18;08/08/2017 00:00;52351;843,36
2;52;18;18/08/2017 00:00;53595;3351,05
2;53;18;10/03/2017 00:00;38206;2100,11
2;55;18;06/01/2017 00:00;33364;405,45
2;55;18;06/01/2017 00:00;33445;653,28
2;55;18;13/01/2017 00:00;34005;507,36
2;55;18;24/01/2017 00:00;34689;422,3
2;55;18;03/02/2017 00:00;35573;777,86
2;55;18;10/02/2017 00:00;36202;514,56
2;55;18;16/02/2017 00:00;36518;404,38
2;55;18;17/02/2017 00:00;36722;667,4
2;55;18;20/02/2017 00:00;36790;233,22
2;55;18;20/02/2017 00:00;36853;249,5
2;55;18;24/02/2017 00:00;37336;489,36
2;55;18;08/03/2017 00:00;37910;527,71
2;55;18;14/03/2017 00:00;38437;342,24
2;55;18;17/03/2017 00:00;38776;424,56
2;55;18;24/03/2017 00:00;39275;676,67
2;55;18;04/04/2017 00:00;39895;189,96
2;55;18;12/04/2017 00:00;40586;741,86
2;55;18;25/04/2017 00:00;41471;385,87
2;55;18;02/05/2017 00:00;41916;359,36
2;55;18;09/05/2017 00:00;42514;425,4
2;55;18;13/05/2017 00:00;42913;334,68
2;55;18;16/05/2017 00:00;43070;295,8
2;55;18;26/05/2017 00:00;43839;411,3
2;55;18;09/06/2017 00:00;45088;177,24
2;55;18;09/06/2017 00:00;45134;93,18
2;55;18;14/06/2017 00:00;45762;874,2
2;55;18;23/06/2017 00:00;46882;278,64
2;55;18;04/07/2017 00:00;47983;171,76
2;55;18;07/07/2017 00:00;48442;386,47
2;55;18;14/07/2017 00:00;49334;374,65
2;55;18;21/07/2017 00:00;50287;396,36
2;55;18;25/07/2017 00:00;50614;275,01
2;55;18;28/07/2017 00:00;51227;585,42
2;55;18;04/08/2017 00:00;52094;426,07
2;55;18;11/08/2017 00:00;52978;394,04
2;55;18;16/08/2017 00:00;53234;359,49
2;58;18;06/01/2017 00:00;33403;527,7
2;58;18;13/01/2017 00:00;34000;724,5
2;58;18;20/01/2017 00:00;34456;828,92
2;58;18;23/01/2017 00:00;34567;438,2
2;58;18;27/01/2017 00:00;34980;235
2;58;18;30/01/2017 00:00;35124;234,42
2;58;18;15/04/2017 00:00;40753;234
2;58;18;23/06/2017 00:00;46822;512,41
2;58;18;30/06/2017 00:00;47627;529,87
2;58;18;07/07/2017 00:00;48478;228,01
2;58;18;14/07/2017 00:00;49340;417,61
2;58;18;28/07/2017 00:00;51178;453,59
2;58;18;04/08/2017 00:00;52126;228,01
2;58;18;11/08/2017 00:00;52968;435,61
2;58;18;18/08/2017 00:00;53515;210,42
2;59;18;06/01/2017 00:00;33378;955,5
2;59;18;10/01/2017 00:00;33643;598,8
2;59;18;13/01/2017 00:00;33946;612,78
2;59;18;17/01/2017 00:00;34149;598,8
2;59;18;20/01/2017 00:00;34466;201,4
2;59;18;03/02/2017 00:00;35557;678,26
2;59;18;11/04/2017 00:00;40451;1039,32
2;59;18;25/04/2017 00:00;41475;467,1
2;59;18;09/05/2017 00:00;42518;393,6
2;59;18;23/06/2017 00:00;46860;440,18
2;59;18;26/07/2017 00:00;50727;893,99
2;60;18;06/01/2017 00:00;33398;353,22
2;60;18;13/01/2017 00:00;33961;398,24
2;60;18;20/01/2017 00:00;34457;511,52
2;60;18;27/01/2017 00:00;34962;643,52
2;60;18;03/02/2017 00:00;35554;254,35
2;60;18;15/02/2017 00:00;36419;371,71
2;60;18;24/02/2017 00:00;37286;413,22
2;61;18;29/04/2017 00:00;41848;2028
2;64;18;10/01/2017 00:00;33618;160,8
2;64;18;11/01/2017 00:00;33693;255,84
2;64;18;01/02/2017 00:00;35253;157,88
2;64;18;03/02/2017 00:00;35511;210,28
2;64;18;10/02/2017 00:00;36162;158,27
2;64;18;24/02/2017 00:00;37305;176,61
2;64;18;21/03/2017 00:00;38961;163,41
2;64;18;31/03/2017 00:00;39690;171,6
2;64;18;09/05/2017 00:00;42491;155,87
2;64;18;07/06/2017 00:00;44668;194,74
2;64;18;13/06/2017 00:00;45478;186,84
2;64;18;16/06/2017 00:00;45919;191,04
2;64;18;20/06/2017 00:00;46286;162,07
2;64;18;07/07/2017 00:00;48419;155,69
2;64;18;11/08/2017 00:00;52932;153,73
2;64;1568;13/01/2017 00:00;33996;198,52
2;64;1568;30/06/2017 00:00;47648;186,84
2;68;1559;30/05/2017 00:00;44076;1084,8
2;69;18;06/01/2017 00:00;33399;200,08
2;69;18;10/01/2017 00:00;33639;2570,76
2;69;18;13/01/2017 00:00;33951;618,54
2;69;18;19/01/2017 00:00;34347;454,8
2;69;18;24/01/2017 00:00;34655;780,75
2;69;18;30/01/2017 00:00;35105;1126,4
2;69;18;02/02/2017 00:00;35444;2962,5
2;69;18;04/02/2017 00:00;35630;3566,88
2;69;18;17/02/2017 00:00;36719;7984,36
2;69;18;24/02/2017 00:00;37301;366,12
2;69;18;24/02/2017 00:00;37331;2008,2
2;69;18;03/03/2017 00:00;37612;1690,56
2;69;18;17/03/2017 00:00;38742;1258,61
2;69;18;28/03/2017 00:00;39440;530,28
2;69;18;31/03/2017 00:00;39691;303,72
2;69;18;07/04/2017 00:00;40249;538,14
2;69;18;08/04/2017 00:00;40252;3114,07
2;69;18;20/04/2017 00:00;41155;672,82
2;69;18;27/04/2017 00:00;41654;1636,83
2;69;18;29/04/2017 00:00;41814;758,98
2;69;18;29/04/2017 00:00;41829;11232
2;69;18;05/05/2017 00:00;42274;6608,98
2;69;18;06/05/2017 00:00;42355;1828,5
2;69;18;12/05/2017 00:00;42855;1475,1
2;69;18;17/05/2017 00:00;43140;1523,52
2;69;18;18/05/2017 00:00;43225;11886
2;69;18;19/05/2017 00:00;43336;249,76
2;69;18;06/06/2017 00:00;44533;995,14
2;69;18;09/06/2017 00:00;45072;207
2;69;18;10/06/2017 00:00;45207;372,61
2;69;18;13/06/2017 00:00;45515;2637,65
2;69;18;16/06/2017 00:00;45915;1095,52
2;69;18;17/06/2017 00:00;46052;202,79
2;69;18;24/06/2017 00:00;46973;1000,81
2;69;18;27/06/2017 00:00;47164;622,44
2;69;18;04/07/2017 00:00;47926;1832,08
2;69;18;07/07/2017 00:00;48416;722,39
2;69;18;17/07/2017 00:00;49539;4115,31
2;69;18;20/07/2017 00:00;50052;2442,07
2;69;18;24/07/2017 00:00;50446;10200
2;69;18;25/07/2017 00:00;50531;3594
2;69;18;26/07/2017 00:00;50797;11477,07
2;69;18;01/08/2017 00:00;51587;873,1
2;69;18;10/08/2017 00:00;52821;12815,67
2;69;18;11/08/2017 00:00;52919;2881,07
2;69;18;18/08/2017 00:00;53513;1043,6
2;72;18;07/04/2017 00:00;40234;249,3
2;72;18;22/04/2017 00:00;41275;183,7
2;72;18;25/05/2017 00:00;43661;3038
2;75;2481;03/02/2017 00:00;35464;163
2;75;2481;13/02/2017 00:00;36291;412,4
2;75;2481;05/04/2017 00:00;39994;656,7
2;75;2481;18/05/2017 00:00;43270;326,88
2;75;2481;16/06/2017 00:00;45841;202,88
2;77;18;05/01/2017 00:00;33227;645,24
2;77;18;06/01/2017 00:00;33431;382,32
2;77;18;20/04/2017 00:00;41142;573,36
2;77;2481;11/01/2017 00:00;33707;358,2
2;77;2481;15/03/2017 00:00;38507;631,2
2;77;3456;14/07/2017 00:00;49405;202,8
2;79;18;24/02/2017 00:00;37235;1638,08
2;79;18;03/03/2017 00:00;37595;495,2
2;79;18;10/03/2017 00:00;38141;494,44
2;79;18;14/03/2017 00:00;38370;550,82
2;79;18;21/03/2017 00:00;38931;344,62
2;79;18;07/04/2017 00:00;40172;373,8
2;79;18;11/04/2017 00:00;40391;275,28
2;79;18;25/04/2017 00:00;41413;580,28
2;79;18;19/05/2017 00:00;43298;951,53
2;81;18;23/06/2017 00:00;46820;72,9
2;83;18;29/04/2017 00:00;41849;6084
2;85;18;13/06/2017 00:00;45468;560,02
2;86;18;09/01/2017 00:00;33473;456
2;86;18;09/01/2017 00:00;33474;1664
2;86;18;21/01/2017 00:00;34512;715,5
2;86;18;02/02/2017 00:00;35391;6006
2;86;18;16/02/2017 00:00;36608;5130
2;86;18;13/03/2017 00:00;38285;1548
2;86;18;27/04/2017 00:00;41621;166,56
2;86;1534;02/01/2017 00:00;33008;2120
2;94;1534;03/03/2017 00:00;37674;777,4
2;104;2481;26/01/2017 00:00;34797;1202,4
2;104;2481;27/01/2017 00:00;35033;1024,8
2;104;2481;23/02/2017 00:00;37160;3076,8
2;104;2481;13/04/2017 00:00;40687;1050
2;104;2481;15/04/2017 00:00;40792;4367,98
2;104;2481;29/04/2017 00:00;41807;1179,51
2;104;2481;05/05/2017 00:00;42279;2014,04
2;104;2481;22/06/2017 00:00;46634;202,8
2;104;2481;12/07/2017 00:00;48850;202,8
