"seq_pre_venda";"cod_item";"qtd_item";"cod_unidade_venda";"val_unitario";"val_desconto_embutido";"val_desconto";"val_total"
33.259;371;1;5;59,88;0;0;59,88
33.259;101;12;1;3,89;0;0;46,68
44.977;403;12;2;99;0;0;1188
33.261;186;5;7;23,88;0;0;119,4
33.261;31;5;7;18,6;0;0;93
33.261;26;5;7;19,08;0;0;95,4
33.253;190;5;5;22,8;0;0;114
33.253;188;1;5;89;0;0;89
33.253;127;1;5;97,08;0;0;97,08
33.253;150;1;29;58,8;0;0;58,8
33.262;24;100;7;23;0;0;2300
36.180;25;20;7;21,5;0;0;430
36.179;25;300;7;20,52;0;0;6156
36.179;24;10;7;23,88;0;0;238,8
36.183;1;3;2;105;0;0;315
36.183;37;2;10;38,87;0;0;77,74
36.184;37;50;10;37,95;0;0;1897,5
36.184;52;3;5;26,5;0;0;79,5
36.184;60;2;2;30;0;0;60
36.185;179;1;7;34,68;0;0;34,68
36.185;24;4;7;23,88;0;0;95,52
36.185;178;2;7;34,68;0;0;69,36
36.185;25;5;7;23,88;0;0;119,4
33.251;38;3;12;31,14;0;0;93,42
41.685;25;10;7;23,4;0;0;234
33.263;27;5;7;20,28;0;0;101,4
41.685;24;5;7;23,4;0;0;117
41.685;292;10;1;7,99;0;0;79,9
41.685;157;6;1;4,575;0;0;27,45
33.263;25;5;7;23,88;0;0;119,4
33.263;38;5;12;31,14;0;0;155,7
38.013;287;1;5;72;0;0;72
33.265;177;15;36;23,85;0;0;357,75
38.013;27;50;7;18,96;0;47,97;900,03
38.013;25;30;7;22,8;0;25,17;658,83
41.685;150;3;1;9,8;0;0;29,4
41.685;37;2;10;38,87;0;0;77,74
38.016;21;5;35;81,36;0;0;406,8
41.685;403;1;2;105;0;0;105
35.436;385;2;7;73,08;0;0;146,16
35.436;25;10;7;22,8;0;0;228
35.429;156;1;5;81,6;0;0;81,6
33.233;62;2;2;17;0;0;34
33.233;163;1;20;30;0;0;30
33.233;7;2;2;67,92;0;0;135,84
33.233;38;1;12;31,14;0;0;31,14
33.233;51;1;12;23,4996;0;0;23,5
33.233;37;1;10;38,87;0;0;38,87
35.429;188;1;5;88,99;0;0;88,99
33.270;37;5;10;38,87;0;0;194,35
33.270;109;2;1;12,9;0;0;25,8
33.268;104;2;5;65,88;0;0;131,76
33.268;188;3;1;7,45;0;0;22,35
33.268;105;3;1;8,9;0;0;26,7
33.268;111;1;1;8;0;0;8
33.268;127;2;1;8,1;0;0;16,2
38.012;400;5;5;33;0;0;165
33.266;15;1;5;62;0;0;62
33.266;37;2;10;38,87;0;0;77,74
33.266;51;1;12;23,4996;0;0;23,5
33.266;44;1;12;21,9;0;0;21,9
33.266;38;1;12;31,14;0;0;31,14
33.266;25;1;7;23,88;0;0;23,88
33.264;25;3;7;23,88;0;0;71,64
33.264;27;2;7;19,8;0;0;39,6
33.264;79;1;7;17;0;0;17
33.264;237;4;12;17,94;0;0;71,76
33.277;99;2;1;6,1;0;0;12,2
33.277;163;1;20;29,0016;0;0;29
33.277;51;5;12;23,4996;0;0;117,5
33.277;24;2;7;23,88;0;0;47,76
33.274;37;15;10;38,87;0;0;583,05
33.274;25;20;7;22,8;0;0;456
33.274;24;5;7;23,88;0;0;119,4
33.274;27;50;7;18,6;0;0;930
38.012;208;4;7;33;0;0;132
38.012;74;5;7;19,8;0;0;99
38.012;180;12;36;25,35;0;0;304,2
38.012;20;46;35;74,16;0;0;3411,36
38.012;21;5;35;81,36;0;0;406,8
33.136;62;1;2;20;0;0;20
33.136;60;1;2;30,5;0;0;30,5
33.136;64;2;7;22,7;0;0;45,4
33.136;38;4;12;31,5;0;0;126
33.136;2;2;2;105;0;0;210
33.272;2;2;2;103;0;0;206
33.272;25;5;7;23,88;0;0;119,4
33.267;27;10;7;19,8;0;0;198
33.267;190;1;5;22,8;0;0;22,8
33.267;99;1;12;36,6;0;0;36,6
33.276;2;2;2;103;0;0;206
33.275;37;3;10;39,1;0;0;117,3
33.275;2;1;2;105;0;0;105
33.275;1;1;2;105;0;0;105
33.275;157;2;5;54,9;0;0;109,8
33.279;156;1;5;81,6;0;0;81,6
33.279;385;1;7;73,08;0;0;73,08
33.279;127;3;1;8,09;0;0;24,27
33.279;188;1;5;88,99;0;0;88,99
33.282;37;4;10;38,87;0;0;155,48
33.282;38;5;12;31,14;0;0;155,7
33.282;64;2;7;22,68;0;0;45,36
33.290;27;40;7;18,6;0;0;744
33.290;114;5;7;10,992;0;0;54,96
33.290;115;5;7;10,5;0;0;52,5
35.429;2;3;2;105;0;0;315
35.423;22;1;35;71,76;0;0;71,76
35.423;37;5;10;38,87;0;0;194,35
35.423;2;20;2;105;0;0;2100
35.421;37;20;10;38,874;0;0;777,48
35.421;25;10;7;22,8;0;0;228
35.421;177;5;36;23,85;0;0;119,25
35.421;2;2;2;105;0;0;210
35.421;15;2;5;60;0;0;120
35.421;24;5;7;23,88;0;0;119,4
35.421;180;3;36;25,35;0;0;76,05
35.421;1;1;2;105;0;0;105
35.421;27;10;7;18,96;0;0;189,6
35.421;7;2;2;67,92;0;0;135,84
35.421;290;4;1;3,99;0;0;15,96
35.432;25;10;7;24,6;0;0;246
35.432;99;1;12;37,74;0;0;37,74
35.432;101;6;1;4,19;0;0;25,14
35.430;38;2;12;31,14;0;0;62,28
35.430;60;1;2;29,76;0;0;29,76
35.430;186;5;7;23,88;0;0;119,4
38.012;183;15;35;107,76;0;0;1616,4
38.012;19;6;35;47,76;0;0;286,56
38.012;2;10;2;102,9;0;0;1029
38.012;72;3;7;19,08;0;0;57,24
33.785;37;6;10;38,87;0;0;233,22
38.012;68;10;7;21,48;0;0;214,8
41.686;6;2;2;140,4;0;0;280,8
41.690;272;2;5;72;0;0;144
38.017;37;5;10;38,87;0;0;194,35
38.017;52;1;5;26,5;0;0;26,5
38.017;62;1;2;17;0;0;17
39.300;3;30;2;69,84;0;0;2095,2
39.300;66;20;7;21,792;0;0;435,84
39.300;52;20;5;26,4995;0;0;529,99
39.300;99;5;12;37,74;0;0;188,7
39.303;37;200;10;38,87;0;460;7314
39.303;36;70;10;36,57;0;0,36;2559,54
33.281;38;5;12;31,14;0;0;155,7
33.281;40;1;12;24,9;0;0;24,9
33.281;64;1;7;22,68;0;0;22,68
33.281;27;6;7;20,28;0;0;121,68
33.284;37;10;10;38,87;0;0;388,7
33.238;2;10;2;105;0;0;1050
33.238;1;3;2;105;0;0;315
33.280;37;20;10;38,87;0;0;777,4
33.280;27;10;7;20,28;0;0;202,8
33.280;1;1;2;105;0;0;105
33.280;24;5;7;23,88;0;0;119,4
33.280;25;5;7;23,88;0;0;119,4
33.280;15;2;5;60;0;0;120
33.280;7;3;2;68;0;0;204
38.014;157;1;5;54,9;0;0;54,9
35.441;37;3;10;39,1;0;0;117,3
35.441;2;1;2;105;0;0;105
35.441;25;1;7;23,88;0;0;23,88
35.441;1;2;2;105;0;0;210
35.441;24;1;7;23,88;0;0;23,88
35.441;157;2;5;54,9;0;0;109,8
38.014;105;3;1;8,9;0;0;26,7
38.014;150;3;1;9,8;0;0;29,4
38.014;124;2;1;8,15;0;0;16,3
35.440;37;2;10;38,87;0;0;77,74
35.440;25;2;7;22,8;0;0;45,6
35.440;24;2;7;23,88;0;0;47,76
38.014;127;3;1;8,45;0;0;25,35
38.014;62;2;2;17;0;0;34
35.431;25;10;7;22,8;0;0;228
35.448;127;1;5;101,4;0;0;101,4
35.448;102;1;35;140;0;0;140
33.286;99;4;12;36,6;0;0;146,4
33.286;103;1;2;86,88;0;0;86,88
33.286;100;4;12;62,94;0;0;251,76
33.286;101;1;2;93,36;0;0;93,36
35.446;37;50;10;37,95;0;0;1897,5
35.443;115;6;7;10,5;0;0;63
35.443;27;5;7;20;0;0;100
35.450;36;8;10;38,87;0;0;310,96
33.286;25;200;7;21,5;0;0;4300
33.286;158;5;28;41;0;0;205
41.687;403;12;2;105;0;25,2;1234,8
33.273;2;20;2;103;0;0;2060
33.273;24;15;7;23,88;0;0;358,2
33.273;124;1;5;93,48;0;0;93,48
33.273;129;6;1;7,8;0;0;46,8
33.273;123;6;1;7,8;0;0;46,8
33.273;146;12;1;2,92;0;0;35,04
33.273;357;1;2;107,76;0;0;107,76
33.273;268;15;7;19,8;0;0;297
33.273;99;2;12;36,6;0;0;73,2
33.273;25;50;7;21,7;0;0;1085
33.271;25;50;7;21;0;0;1050
33.260;177;50;36;23,85;0;0;1192,5
33.260;37;10;10;37,95;0;0;379,5
33.260;146;1;2;69,9;0;0;69,9
33.258;37;60;10;36,8;0;0;2208
33.258;24;10;7;23,88;0;0;238,8
33.235;64;34;7;21,48;0;0;730,32
33.235;70;3;7;21,7933333333333;0;0;65,38
33.235;65;3;7;22,68;0;0;68,04
33.293;25;4;7;22,8;0;0;91,2
33.293;24;4;7;23,88;0;0;95,52
33.293;27;2;7;18,6;0;0;37,2
41.683;272;1;5;72;0;0;72
41.683;271;12;1;3,29083333333333;0;0;39,49
41.683;257;6;1;7,41666666666667;0;0;44,5
41.683;157;6;1;4,575;0;0;27,45
41.683;25;50;7;23,4;0;89,97;1080,03
41.695;37;50;10;38,87;0;103,59;1839,91
41.692;7;10;2;64,8984;0;19,98;629
36.188;64;1056;7;18,24;0;0;19261,44
36.189;64;1056;7;18,24;0;0;19261,44
36.199;25;50;7;21;0;0;1050
33.290;384;4;5;19,8;0;0;79,2
33.290;38;30;12;31,14;0;0;934,2
33.289;384;10;5;19,8;0;0;198
33.289;27;10;7;19,8;0;0;198
33.288;38;10;12;29,94;0;0;299,4
33.288;104;2;5;65,88;0;0;131,76
33.288;25;50;7;21;0;0;1050
33.283;181;20;12;31,8;0;0;636
33.283;52;2;5;26;0;0;52
33.291;2;6;2;105;0;0;630
41.690;334;1;35;38,5;0;0;38,5
41.681;25;200;7;20,5;0;0;4100
33.294;37;6;10;38,87;0;0;233,22
33.294;25;10;7;23,88;0;0;238,8
41.694;60;1;2;30,5;0;0;30,5
41.694;38;1;12;31,15;0;0;31,15
41.694;3;1;2;70;0;0;70
41.693;38;2;12;30,54;0;0;61,08
35.442;18;1;35;64,56;0;0;64,56
35.442;2;1;2;105;0;0;105
41.693;27;3;7;19,08;0;0;57,24
41.693;104;1;5;69,5;0;0;69,5
35.442;38;2;12;31,14;0;0;62,28
35.442;64;1;7;22,68;0;0;22,68
35.442;40;1;12;25,9;0;0;25,9
35.442;102;8;1;5,89;0;0;47,12
35.444;37;30;10;37,95;0;0;1138,5
35.444;268;100;7;18,24;0;0;1824
33.295;347;8;5;146;0;0;1168
33.295;20;23;35;76;0;0;1748
33.295;305;8;2;30;0;0;240
33.295;62;11;2;23;0;0;253
33.295;331;11;2;30;0;0;330
33.928;166;1;12;18,99;0;0;18,99
33.930;24;50;7;24;0;0;1200
33.930;26;30;7;19,08;0;0;572,4
33.930;38;8;12;31,14;0;0;249,12
33.930;3;1;2;69,84;0;0;69,84
33.930;25;5;7;23,88;0;0;119,4
33.932;24;20;7;23,5;0;0;470
33.932;25;50;7;22,8;0;0;1140
33.933;25;50;7;22,8;0;0;1140
33.933;24;30;7;23,5;0;0;705
33.936;38;40;12;29,94;0;0;1197,6
33.931;24;50;7;24;0;0;1200
33.931;25;15;7;23,88;0;0;358,2
33.931;156;2;5;81,6;0;0;163,2
35.449;37;30;10;38,87;0;0;1166,1
33.297;37;12;10;38,87;0;0;466,44
33.296;1;20;2;105;0;0;2100
35.449;36;10;10;38,87;0;0;388,7
35.447;37;30;10;37,95;0;0;1138,5
35.447;36;10;10;38,87;0;0;388,7
35.445;24;600;7;21,5;0;0;12900
35.438;385;8;7;73,08;0;0;584,64
35.438;18;9;35;64,56;0;0;581,04
35.434;37;65;10;37,95;0;0;2466,75
35.434;2;5;2;105;0;0;525
33.299;38;5;12;31,5;0;0;157,5
35.434;1;2;2;105;0;0;210
35.427;38;10;12;31,14;0;0;311,4
35.427;64;2;7;22,68;0;0;45,36
35.427;54;1;7;39;0;0;39
39.349;249;1;12;19,5;0;0;19,5
39.349;169;1;12;19,5;0;0;19,5
39.349;168;1;12;19,5;0;0;19,5
39.349;250;1;12;19,5;0;0;19,5
39.349;367;10;5;21;0;0;210
39.349;99;1;12;37,74;0;0;37,74
39.349;264;1;12;9;0;0;9
33.298;177;10;36;23,85;0;0;238,5
33.298;180;10;36;25,5;0;0;255
33.298;99;1;12;36,6;0;0;36,6
33.298;100;1;12;62,94;0;0;62,94
44.372;403;1;2;105;0;0;105
44.372;62;1;2;22;0;0;22
44.372;163;1;20;30;0;0;30
33.300;24;50;7;23;0;0;1150
33.300;25;50;7;21,9;0;0;1095
33.300;268;50;7;19,8;0;0;990
44.370;429;1;5;202,8;0;0;202,8
33.302;25;10;7;23,88;0;0;238,8
44.370;115;2;7;10,5;0;0;21
44.370;114;1;7;11;0;0;11
44.370;37;3;10;40,25;0;0;120,75
44.370;403;6;2;105;0;0;630
33.304;38;4;12;31,14;0;0;124,56
33.304;27;2;7;20,28;0;0;40,56
33.304;25;1;7;23,88;0;0;23,88
33.304;24;1;7;23,88;0;0;23,88
35.427;115;4;7;10,5;0;0;42
35.427;40;1;12;25,9;0;0;25,9
35.427;263;12;1;2,5;0;0;30
33.785;15;5;5;60;0;0;300
33.785;24;3;7;23,88;0;0;71,64
33.785;25;7;7;23,88;0;0;167,16
35.435;25;100;7;21;0;0;2100
33.788;25;40;7;24,6;0;0;984
33.795;188;4;1;7,5;0;0;30
33.796;37;2;10;39,1;0;0;78,2
33.796;127;6;1;8,1;0;0;48,6
35.435;177;20;36;23,1;0;0;462
35.435;99;1;12;37,74;0;0;37,74
35.435;100;1;12;62,94;0;0;62,94
35.435;287;4;1;6;0;0;24
35.435;262;4;1;4,91;0;0;19,64
35.435;124;3;1;8,15;0;0;24,45
35.435;356;3;1;8,95;0;0;26,85
35.435;190;1;5;22,8;0;0;22,8
35.435;378;4;1;16,9;0;0;67,6
35.435;306;2;1;10,4;0;0;20,8
35.426;37;100;10;37,95;0;0;3795
35.426;24;20;7;23,88;0;0;477,6
35.426;177;30;36;23,85;0;0;715,5
35.426;180;10;36;25,35;0;0;253,5
35.426;124;1;5;97,8;0;0;97,8
35.426;100;2;12;62,94;0;0;125,88
35.426;99;1;12;37,74;0;0;37,74
35.426;390;18;1;2,49;0;0;44,82
35.426;25;50;7;21,2;0;0;1060
33.308;25;10;7;22,8;0;0;228
41.696;347;4;5;70,2;0;0;280,8
41.696;403;4;2;105;0;0;420
33.303;37;10;10;38,87;0;0;388,7
33.303;15;4;5;60;0;0;240
33.303;38;4;12;31,14;0;0;124,56
41.696;1;2;2;105;0;0;210
33.310;1;1;2;105;0;0;105
33.310;24;1;7;23,88;0;0;23,88
33.310;25;4;7;22,8;0;0;91,2
41.696;18;1;35;64,56;0;0;64,56
38.020;132;2;1;8,15;0;0;16,3
38.020;356;5;1;8,95;0;0;44,75
38.020;129;5;1;8,15;0;0;40,75
38.020;124;1;5;97,8;0;0;97,8
38.020;125;2;1;8,15;0;0;16,3
38.020;122;2;1;8,15;0;0;16,3
38.020;126;2;1;8,15;0;0;16,3
38.020;257;4;1;7,5;0;0;30
39.258;180;20;36;25,35;0;30,01;476,99
39.258;268;80;7;17,88;0;0;1430,4
39.256;7;5;2;64,8984;0;9,99;314,5
39.244;24;50;7;23,88;0;60;1134
39.244;180;50;36;23,35;0;0;1167,5
39.299;177;10;36;23,85;0;0;238,5
38.022;177;20;36;23,85;0;17,98;459,02
35.454;15;5;5;60;0;0;300
35.454;38;7;12;31,5;0;0;220,5
35.454;2;4;2;105;0;0;420
35.454;37;2;10;38,87;0;0;77,74
35.452;322;1;35;68,9;0;0;68,9
35.452;99;2;12;37,74;0;0;75,48
35.452;100;3;12;62,94;0;0;188,82
35.452;177;50;36;22,5;0;0;1125
35.452;37;35;10;37,5;0;0;1312,5
35.437;27;30;7;18,96;0;0;568,8
35.437;257;1;5;88,9992;0;0;89
35.437;147;12;1;3,15;0;0;37,8
35.437;146;12;1;3,15;0;0;37,8
35.437;24;8;7;23,88;0;0;191,04
35.437;177;12;36;23,85;0;0;286,2
35.437;124;4;1;8,15;0;0;32,6
35.437;129;4;1;8,15;0;0;32,6
33.305;25;5;7;23,88;0;0;119,4
33.305;51;1;12;23,5;0;0;23,5
33.309;31;10;7;18,6;0;0;186
33.309;268;5;7;20,52;0;0;102,6
33.311;2;8;2;108;0;0;864
33.311;1;2;2;108;0;0;216
33.307;2;2;2;105;0;0;210
33.307;1;1;2;105;0;0;105
33.307;7;1;2;70;0;0;70
33.307;64;4;7;22,8;0;0;91,2
33.307;66;1;7;22;0;0;22
33.307;68;2;7;22;0;0;44
33.307;115;2;7;10,5;0;0;21
33.307;94;1;12;13,9;0;0;13,9
33.307;93;1;12;13,9;0;0;13,9
33.307;51;1;12;23,4996;0;0;23,5
33.306;2;3;2;105;0;0;315
35.437;25;50;7;21,2;0;0;1060
35.451;25;80;7;20,88;0;0;1670,4
35.451;27;20;7;18,96;0;0;379,2
38.020;157;4;1;4,6;0;0;18,4
38.020;24;10;7;23,88;0;0;238,8
38.021;25;3;7;24,6;0;0;73,8
38.021;27;5;7;20,28;0;0;101,4
38.021;262;6;1;5,2;0;0;31,2
38.021;371;3;1;5,8;0;0;17,4
38.021;157;3;1;5,5;0;0;16,5
41.697;60;1;2;29,76;0;0;29,76
41.697;159;1;12;27,9;0;0;27,9
41.697;163;1;20;29;0;0;29
41.697;403;1;2;105;0;0;105
33.315;3;4;2;69,84;0;0;279,36
33.315;26;20;7;19,08;0;0;381,6
33.315;24;40;7;23;0;0;920
41.702;7;2;2;69;0;0;138
41.702;27;2;7;20,28;0;0;40,56
41.703;22;4;35;81,36;0;0;325,44
41.705;15;3;5;59;0;0;177
41.700;37;4;10;38,87;0;0;155,48
41.700;104;2;1;5,8;0;0;11,6
41.698;24;220;7;22;0;0;4840
33.787;2;8;2;108;0;0;864
33.787;1;2;2;108;0;0;216
33.780;22;15;35;71,76;0;0;1076,4
33.780;262;4;5;58,9;0;0;235,6
33.780;70;4;7;21,7925;0;0;87,17
33.780;92;4;12;12,9;0;0;51,6
33.780;25;50;7;22,2;0;0;1110
33.786;27;50;7;18,6;0;0;930
33.786;25;30;7;22,68;0;0;680,4
33.786;37;40;10;38,87;0;0;1554,8
33.786;15;5;5;60;0;0;300
33.786;38;6;12;31,14;0;0;186,84
35.453;37;50;10;36,8;0;0;1840
33.315;124;6;1;7,79;0;0;46,74
33.315;123;3;1;7,79;0;0;23,37
33.315;128;3;1;7,79;0;0;23,37
33.315;38;6;12;31,14;0;0;186,84
33.315;25;10;7;22,8;0;0;228
42.916;124;2;1;8,9;0;0;17,8
42.916;129;2;1;8,9;0;0;17,8
42.916;128;2;1;8,9;0;0;17,8
42.916;127;2;1;9,35;0;0;18,7
38.024;183;1;35;107,76;0;0;107,76
33.317;52;1;5;25,9;0;0;25,9
33.317;60;1;2;29,76;0;0;29,76
33.317;38;1;12;31,14;0;0;31,14
33.317;2;1;2;105;0;0;105
33.317;1;1;2;105;0;0;105
33.319;37;6;10;38,87;0;0;233,22
33.319;24;50;7;23;0;0;1150
33.319;237;8;12;17,94;0;0;143,52
33.321;216;4;18;8;0;0;32
33.320;216;6;18;8;0;0;48
33.320;230;1;1;30;0;0;30
33.320;231;2;1;10;0;0;20
33.313;190;1;5;22,8;0;0;22,8
33.313;156;4;1;6,8;0;0;27,2
33.313;180;5;36;25,5;0;0;127,5
33.313;257;6;1;7,42;0;0;44,52
33.313;133;2;1;7,79;0;0;15,58
33.313;99;6;1;6,1;0;0;36,6
33.313;312;5;1;5,3;0;0;26,5
33.323;37;6;10;38,87;0;0;233,22
36.186;129;4;1;8,15;0;0;32,6
36.186;128;4;1;8,15;0;0;32,6
36.186;124;2;1;8,15;0;0;16,3
36.186;123;2;1;8,15;0;0;16,3
36.186;257;1;5;89;0;0;89
36.173;27;5;7;18,96;0;0;94,8
36.173;54;1;7;39;0;0;39
36.173;79;1;7;16,68;0;0;16,68
41.707;62;2;2;22;0;0;44
41.707;38;1;12;31,15;0;0;31,15
41.707;95;1;5;14,4;0;0;14,4
41.706;306;1;5;124,8;0;0;124,8
41.706;290;1;35;95,76;0;0;95,76
41.706;183;1;35;107,76;0;0;107,76
41.706;64;5;7;22,68;0;0;113,4
35.455;216;10;18;7;0;0;70
35.457;25;250;7;25;0;0;6250
35.457;64;150;7;23,4;0;0;3510
35.457;68;75;7;23,4;0;0;1755
35.457;283;15;7;32;0;0;480
35.457;211;10;1;0,01;0;0;0,1
36.173;38;2;12;31,14;0;0;62,28
36.173;181;2;12;33;0;0;66
36.173;56;1;12;18,9;0;0;18,9
36.173;41;1;12;25,9;0;0;25,9
36.173;45;1;12;25,9;0;0;25,9
36.173;297;1;12;9;0;0;9
36.173;264;1;12;9;0;0;9
36.173;296;1;12;9;0;0;9
36.173;96;1;5;14,4;0;0;14,4
36.173;95;1;5;14,4;0;0;14,4
36.173;92;1;12;12,9;0;0;12,9
36.173;90;1;12;12,9;0;0;12,9
36.173;94;1;12;12,9;0;0;12,9
36.173;314;1;7;33,9;0;0;33,9
36.173;20;12;1;3,09;0;0;37,08
36.173;25;5;7;24,6;0;0;123
35.458;144;2;1;35;0;0;70
35.459;163;1;20;29,0016;0;0;29
38.024;283;5;7;30;0;0;150
38.024;27;40;7;20,28;0;0;811,2
35.390;26;10;7;19,8;0;0;198
35.390;101;1;2;100,56;0;0;100,56
38.024;24;20;7;24,6;0;0;492
38.024;357;1;2;107,76;0;0;107,76
38.024;64;20;7;22,9;0;0;458
38.024;66;5;7;22,9;0;0;114,5
38.024;68;5;7;22,9;0;0;114,5
38.024;102;2;35;141,6;0;0;283,2
38.024;290;2;35;95,76;0;0;191,52
35.462;25;50;7;25;0;0;1250
35.462;64;5;7;24;0;0;120
35.462;68;5;7;23,4;0;0;117
38.024;185;1;27;39,48;0;0;39,48
38.024;324;4;1;2;0;0;8
35.461;180;20;36;25,35;0;0;507
35.461;290;2;7;47,88;0;0;95,76
38.024;211;5;1;38,4;0;0;192
38.023;129;1;5;97,8;0;0;97,8
38.023;122;1;5;97,8;0;0;97,8
38.023;356;6;1;8,95;0;0;53,7
35.456;1;126;2;101;0;0;12726
35.456;2;126;2;101;0;0;12726
35.456;347;70;5;67,5;0;0;4725
35.456;52;30;5;25,5;0;0;765
35.456;60;20;2;27;0;0;540
35.464;115;6;7;10,5;0;0;63
35.464;27;5;7;20;0;0;100
35.465;27;7;7;19,8;0;0;138,6
35.465;190;1;5;22,8;0;0;22,8
35.463;2;6;2;105;0;0;630
35.463;347;6;5;70,4;0;0;422,4
35.463;1;3;2;105;0;0;315
44.370;178;6;7;35,8833333333333;0;0;215,3
44.370;25;30;7;23,4;0;0;702
44.370;18;12;1;2,69;0;0;32,28
44.370;15;7;5;59;0;0;413
33.324;180;50;36;25,5;0;0;1275
33.324;24;30;7;23;0;0;690
33.322;177;13;36;23,85;0;0;310,05
33.322;180;7;36;25,5;0;0;178,5
33.322;190;2;5;22,8;0;0;45,6
33.322;353;5;5;25,08;0;0;125,4
33.322;306;2;1;10,4;0;0;20,8
33.329;163;1;20;30;0;0;30
33.329;38;2;12;31,14;0;0;62,28
33.329;64;1;7;22,68;0;0;22,68
33.329;51;2;12;23,5;0;0;47
33.329;25;2;7;23,88;0;0;47,76
33.326;25;30;7;22,8;0;0;684
33.326;2;1;2;103;0;0;103
33.326;37;20;10;38,87;0;0;777,4
33.326;24;8;7;23,88;0;0;191,04
33.326;26;8;7;19,08;0;0;152,64
33.326;52;2;5;25,9;0;0;51,8
33.327;2;3;2;105;0;0;315
33.327;1;1;2;105;0;0;105
33.327;62;1;2;20;0;0;20
33.327;31;1;7;18,6;0;0;18,6
33.327;24;6;7;23,88;0;0;143,28
33.327;3;1;2;72;0;0;72
33.327;52;1;5;26,52;0;0;26,52
33.327;38;1;12;31,15;0;0;31,15
33.327;26;1;7;19,8;0;0;19,8
44.370;180;5;36;25,35;0;0;126,75
36.173;24;5;7;24,6;0;0;123
36.158;25;100;7;21;0;0;2100
33.330;216;4;18;8;0;0;32
33.330;231;1;1;10;0;0;10
38.041;369;23;29;8,94;0;0;205,62
38.047;24;5;7;23,88;0;0;119,4
33.331;37;1;10;38,87;0;0;38,87
33.331;1;1;2;105;0;0;105
33.331;15;1;5;60;0;0;60
33.331;52;1;5;27,1;0;0;27,1
33.328;37;50;10;36,8;0;0;1840
33.314;152;2;1;12;0;0;24
33.314;378;2;1;16,9;0;0;33,8
33.314;375;2;1;33,9;0;0;67,8
33.314;101;2;2;93,36;0;0;186,72
38.047;105;1;29;53,4;0;0;53,4
38.047;287;1;5;72;0;0;72
38.063;25;10;7;22,8;0;0;228
38.069;105;1;29;53,4;0;0;53,4
38.069;37;11;10;37,95;0;0;417,45
38.069;52;3;5;26,5;0;0;79,5
33.334;2;5;2;105;0;0;525
33.334;4;1;2;105;0;0;105
33.334;60;1;2;30,5;0;0;30,5
33.318;24;20;7;23,88;0;0;477,6
33.318;25;80;7;21,5;0;0;1720
44.370;179;3;7;34,6833333333333;0;0;104,05
44.370;418;4;2;105;0;0;420
44.370;19;12;1;2,79166666666667;0;0;33,5
44.370;183;1;35;95,8;0;0;95,8
38.023;157;1;5;54,9;0;0;54,9
38.023;193;1;35;95,76;0;0;95,76
38.023;306;10;1;10,4;0;0;104
38.023;333;10;1;10,9;0;0;109
39.781;180;150;36;22,35;0;0;3352,5
39.781;26;150;7;18,3;0;0;2745
39.781;64;100;7;19,5;0;0;1950
44.370;268;5;7;21;0;0;105
44.370;417;4;21;30;0;0;120
44.370;20;1;35;71,77;0;0;71,77
41.699;18;20;35;64,56;0;0;1291,2
41.699;193;15;35;95,76;0;0;1436,4
41.711;25;100;7;21;0;0;2100
41.711;306;6;1;10,4;0;0;62,4
41.711;333;6;1;10,9;0;0;65,4
41.711;257;6;1;7,5;0;0;45
36.190;157;1;5;54,9;0;0;54,9
36.190;51;5;12;23,5;0;0;117,5
36.190;146;1;2;75,6;0;0;75,6
36.190;124;1;5;97,8;0;0;97,8
36.190;99;1;12;37,74;0;0;37,74
36.190;101;1;2;100,56;0;0;100,56
36.190;27;10;7;18,96;0;0;189,6
36.190;290;12;1;3,99;0;0;47,88
41.711;157;6;1;4,6;0;0;27,6
41.711;385;3;1;6,4;0;0;19,2
41.711;100;1;12;62,94;0;0;62,94
44.361;52;50;5;25,5;0;0;1275
36.194;38;10;12;31,14;0;0;311,4
36.194;181;10;12;33;0;0;330
36.194;62;3;2;16,9933333333333;0;0;50,98
36.194;40;5;12;25,896;0;0;129,48
36.194;41;2;12;25,895;0;0;51,79
36.194;45;2;12;25,895;0;0;51,79
36.194;64;3;7;22,68;0;0;68,04
36.194;66;1;7;21,79;0;0;21,79
35.468;29;2;7;23,88;0;0;47,76
35.468;2;3;2;105;0;0;315
33.316;37;50;10;36,8;0;0;1840
33.312;25;50;7;21,5;0;0;1075
33.333;27;60;7;18,3;0;0;1098
33.333;268;5;7;20,52;0;0;102,6
33.333;146;12;1;2,92;0;0;35,04
33.333;147;6;1;2,92;0;0;17,52
35.468;1;2;2;105;0;0;210
35.468;7;2;2;67,92;0;0;135,84
35.468;61;1;2;29,88;0;0;29,88
35.468;52;1;5;26,5;0;0;26,5
35.468;38;2;12;31,14;0;0;62,28
35.468;64;1;7;22,68;0;0;22,68
35.468;94;1;12;12,9;0;0;12,9
35.468;92;1;12;12,9;0;0;12,9
33.301;27;50;7;18,3;0;0;915
33.301;257;1;5;88,9992;0;0;89
33.301;177;15;36;23,85;0;0;357,75
33.301;25;50;7;21,7;0;0;1085
42.664;52;2;5;26,5;0;0;53
42.664;60;3;2;29,76;0;0;89,28
35.471;190;5;5;22,9;0;0;114,5
35.471;157;1;5;54,9;0;0;54,9
44.354;158;5;28;41;0;0;205
